time_step,agent_id,position,orientation,eating_event,displacement
380,0,[24.71513906 40.53231718],17.75625139061667,False,0.3445605149322738
381,0,[24.77098287 40.50602915],18.409587362326988,False,0.061721883843512015
382,0,[24.77719182 40.48904406],17.629222567553395,False,0.018084372250204934
383,0,[24.97203587 40.03680324],17.68556749659892,False,0.4924286308484804
384,0,[25.23897423 39.70339817],17.953892354335096,False,0.4271007275928816
385,0,[25.32392968 39.69005004],18.69371084518827,False,0.08599767658254633
386,0,[25.65594237 39.51526754],18.36498605373765,False,0.3752084116451803
387,0,[26.15593394 39.21414542],18.307480418342436,False,0.5836660874866239
388,0,[26.15856123 39.20086195],17.47402611829768,False,0.013540794660509902
389,0,[26.34528054 38.90064206],17.835156759085777,False,0.3535478475385576
390,0,[26.36403625 38.75282948],17.404973524516365,False,0.14899777308168444
391,0,[26.42613393 38.68819961],18.044179093071076,False,0.08962780037300219
392,0,[26.53762987 38.64814146],18.50463876294802,False,0.11847362169519535
393,0,[27.00532272 38.5635235 ],18.670565849136977,False,0.475286022919184
394,0,[27.01221778 38.55860889],18.230309342956343,False,0.00846730161092898
395,0,[27.36550447 38.31404214],18.244042541294824,False,0.42967939655502957
396,0,[27.36675513 38.30491246],17.414899768752058,False,0.009214946616417325
397,0,[27.42574083 38.2454018 ],18.059727636202922,False,0.08379041145981096
398,0,[27.71062884 38.03961697],18.223996182812048,False,0.351437858157425
399,0,[27.78682163 37.85829741],17.676568440247262,False,0.1966777173338491
400,0,[27.78578611 37.85538241],16.93742572471576,False,0.003093464233595897
401,0,[27.74060365 37.50349972],17.151056297532516,False,0.35477158916239004
402,0,[27.83362266 37.29487693],17.69817517637114,False,0.2284206790492705
403,0,[27.86954898 37.25458052],18.006887238982287,False,0.0539861225614139
404,0,[27.89629677 37.25071101],18.705886374577208,False,0.02702622900143538
405,0,[27.97760327 37.27348467],19.12265402972577,False,0.08443569830420185
406,0,[28.17173914 37.43535429],19.54456688878761,False,0.2527657218887659
407,0,[28.19581518 37.44829868],19.34286501017197,False,0.02733518637778553
408,0,[28.27999443 37.54740014],19.716192158492042,False,0.13002786970487806
409,0,[28.30535518 37.54973706],18.941443260375447,False,0.025468196115990962
410,0,[28.31719234 37.56155006],19.633932557061883,False,0.016723198303511332
411,0,[28.36750116 37.6146844 ],19.662262096860047,False,0.07317264069426414
412,0,[28.58690424 37.95679144],19.850096983716483,False,0.40641719769354534
413,0,[28.87526204 38.4237037 ],19.86710315843792,False,0.5487779930905812
414,0,[29.11113532 38.9146391 ],19.972461032744402,False,0.544659306533516
415,0,[29.26966132 39.00408343],19.363254781575687,False,0.18201863319104536
416,0,[29.43932249 39.20278545],19.713628919675276,False,0.26128032482228347
417,0,[29.44037425 39.20499229],19.97560827684391,False,0.0024446447031838746
418,0,[29.7127094  39.49266613],19.662337333129713,False,0.3961346707371556
419,0,[29.74851029 39.63653929],20.17646892661182,False,0.148260541387609
420,0,[29.89214757 40.21891005],20.17853623292191,False,0.5998227898099185
421,0,[30.06290593 40.3938471 ],19.647041292654382,False,0.24446142093200837
422,0,[30.11623443 40.39908294],18.947423018391795,False,0.05358491818725387
423,0,[30.3145597  40.53100155],19.436516769177697,False,0.2381920072326976
424,0,[30.37209805 40.680179  ],20.05223034176123,False,0.15988924663939738
425,0,[30.44799258 40.94712234],20.1433518183335,False,0.27752247795609497
426,0,[30.56630812 41.28400885],20.082606162673653,False,0.3570589437923401
427,0,[30.6568806  41.63037302],20.164584411419195,False,0.35801049227603315
428,0,[30.83984676 42.14815307],20.08068141301722,False,0.5491564395329654
429,0,[30.80613163 42.24763918],20.74709792215564,False,0.10504377959495484
430,0,[30.7786471  42.26009452],21.565656313653133,False,0.03017507121779227
431,0,[30.62560537 42.29068783],21.7938474914937,False,0.1560696064348216
432,0,[30.5855673  42.26995706],22.46891592939195,False,0.04508671363291221
433,0,[30.5443277 42.1654013],23.186252192079397,False,0.11239489132839504
434,0,[30.55018551 42.15242707],23.98604190685911,False,0.014235333062828981
435,0,[30.54337008 42.06980405],23.47964287694496,False,0.08290363609786765
436,0,[30.54493996 42.06327514],23.797916183856366,False,0.006714998480272992
437,0,[30.68257089 41.62098811],23.86362685694762,False,0.46320631496386944
438,0,[30.67825616 41.60719022],23.258869243774203,False,0.014456780983827765
439,0,[30.51257159 41.02606362],23.284204710155937,False,0.6042842912909119
440,0,[30.29182697 40.5981847 ],23.08565487520254,False,0.481465009512435
441,0,[30.29317851 40.54587599],23.587776829323094,False,0.05232617372199898
442,0,[30.33677617 40.14047799],23.669076035613973,False,0.4077355654184406
443,0,[30.41321754 39.62692863],23.709709094273126,False,0.5192073034224526
444,0,[30.42771099 39.61588808],24.481755270853995,False,0.0182196072064434
445,0,[30.78224909 39.29516462],24.39737762026254,False,0.4780803290449744
446,0,[31.07056916 38.9076251 ],24.20157943664122,False,0.4830272674119917
447,0,[31.08294736 38.6986219 ],23.621100730995177,False,0.20936942221183208
448,0,[30.97997055 38.50626224],23.07043070864154,False,0.2181890518442897
449,0,[30.91341898 38.18996806],23.354559698982726,False,0.32321992860763177
450,0,[30.96236114 38.10622896],24.090859642649068,False,0.09699263771475387
451,0,[31.07978262 38.06335169],24.782627911602106,False,0.12500505467826803
452,0,[31.53054838 37.84596876],24.683392113589782,False,0.5004449150666713
453,0,[31.89543488 37.64786228],24.635345104141628,False,0.4151967385046831
454,0,[31.98520383 37.54957661],24.302085445754514,False,0.13311099420929748
455,0,[31.99464944 37.44414263],23.65129430255955,False,0.10585623929298868
456,0,[32.00415314 37.43554402],24.397300173384792,False,0.01281626063067504
457,0,[32.4495412  37.09272316],24.476742875884227,False,0.5620468520002665
458,0,[32.45684418 37.05182559],23.73865009790488,False,0.04154449732242113
459,0,[32.61813216 36.75739807],24.063099017561807,False,0.33571025217776607
460,0,[32.88791342 36.49625837],24.363618149231314,False,0.37546753689090473
461,0,[32.94979189 36.49304975],25.080934061178212,False,0.06196160830914501
462,0,[33.1996352  36.51255412],25.210649626681562,False,0.25060347203929145
463,0,[33.67500624 36.45415572],25.01050565828395,False,0.4789446679040351
464,0,[33.79692187 36.39753097],24.697928883424822,False,0.13442389338759494
465,0,[34.35215981 36.13791263],24.69536406640438,False,0.612936257413618
466,0,[34.3633961  36.11355275],23.99412459593706,False,0.026826448645011762
467,0,[34.38608261 36.0957914 ],24.46851238880734,False,0.02881220776619524
468,0,[34.66382108 35.98169316],24.74294922923962,False,0.30026166258052134
469,0,[35.214348   35.79065361],24.798730622826874,False,0.5827314926016687
470,0,[35.58681832 35.66328488],24.803249813901015,False,0.3936456937982072
471,0,[36.14484452 35.45396246],24.77387222941498,False,0.59599422578302
472,0,[36.49144134 35.23257203],24.56431180750567,False,0.411270077820701
473,0,[36.79901065 35.08570898],24.687258521641667,False,0.34083374340391487
474,0,[37.07236924 35.0366078 ],24.955014560532838,False,0.2777333978055406
475,0,[37.14873052 35.01400726],24.844987132135316,False,0.07963561263379591
476,0,[37.35042601 35.07221675],25.413707562732085,False,0.20992716765973116
477,0,[37.38464591 35.13124779],26.17818333403307,False,0.06823242962359721
478,0,[37.36991147 35.18386465],26.9765764796704,False,0.054640990781498866
479,0,[37.4091643  35.49776603],26.579135011828942,False,0.3163461097528321
480,0,[37.4142305  35.50225043],25.85729680120121,False,0.006765811574459037
481,0,[37.85103921 35.86309345],25.82318911299207,False,0.5665770335801128
482,0,[37.85628929 35.89450835],26.537947158642442,False,0.03185057910452784
483,0,[37.93585745 36.46082823],26.563950886222845,False,0.5718822380204142
484,0,[38.09155667 36.68865078],26.104023788839235,False,0.27594449467606497
485,0,[38.18971982 36.71245789],25.370673221202903,False,0.10100882440068266
486,0,[38.31762344 36.72757147],25.25035960498216,False,0.12879346332296518
487,0,[38.84036638 36.85498601],25.371821630598756,False,0.5380470604914797
488,0,[39.2084901  37.01905117],25.551996334401625,False,0.40302909859053
489,0,[39.2257763 37.0604122],26.307666683842786,False,0.04482797326820211
490,0,[39.2210919  37.06993474],27.16070631920068,False,0.010612370847950407
491,0,[39.02428221 37.23832141],27.56660855703626,False,0.2590137540291195
492,0,[38.74770104 37.36359251],27.84904846064575,False,0.3036280473026632
493,0,[38.72409161 37.35714647],28.540866050735772,False,0.024473596963741653
494,0,[38.67706507 37.28149693],29.288953052714856,False,0.08907495706023218
495,0,[38.67991805 37.26584264],30.025400541469395,False,0.015912135178563748
496,0,[38.7932638  37.15286648],30.63216140507856,False,0.16003398182512393
497,0,[38.84246243 37.1092246 ],30.690309682156798,False,0.06576563386375875
498,0,[38.87450818 36.96118354],30.058306508424405,False,0.15146974955927536
499,0,[38.8938696  36.52249434],29.889236275769687,False,0.4391162447205679
500,0,[38.79926414 36.09498465],29.627345700601733,False,0.4378524004859386
501,0,[38.60098238 35.6739163 ],29.405031106320358,False,0.46541831893544583
502,0,[38.55871686 35.61145184],29.25025955131071,False,0.07542005024128728
503,0,[38.56511409 35.43804934],29.882005857090224,False,0.17352045685212314
504,0,[38.6695997  34.95704233],30.0590298224822,False,0.4922245309694875
505,0,[38.60187783 34.79764386],29.443379029526923,False,0.17318812109083262
506,0,[38.32937684 34.37818449],29.26900239117761,False,0.5002029049927128
507,0,[38.23670339 34.35405407],28.529058931062632,False,0.09576348569969864
508,0,[37.86402096 34.14270352],28.790215610277325,False,0.4284404862890401
509,0,[37.71042573 34.09567568],28.571451016739648,False,0.16063347473569267
510,0,[37.46164472 33.97554045],28.724204486190448,False,0.27626882378029927
511,0,[37.08096049 33.70442267],28.893191283150177,False,0.46735995839571964
512,0,[36.94329558 33.62234725],28.81195246217543,False,0.16027477772409326
513,0,[36.887748  33.6344083],28.06052252627761,False,0.05684190550137205
514,0,[36.30766204 33.73883428],28.096223409459775,False,0.5894103053395587
515,0,[36.09426225 33.90165356],27.622578647210823,False,0.2684205447019002
516,0,[35.62643603 34.26128329],27.618956057169896,False,0.5900804279784854
517,0,[35.35387967 34.45413351],27.658551497170226,False,0.3338834820596557
518,0,[35.28144711 34.61962815],27.11609333228833,False,0.18065145861043538
519,0,[35.25768123 34.72781474],26.91977773538298,False,0.11076622488741643
520,0,[35.19634824 35.26117231],26.818028798319727,False,0.5368724513206953
521,0,[35.14695398 35.31308591],27.46407265461037,False,0.07165762490662338
522,0,[35.08708418 35.50284906],27.00915090861728,False,0.19898352501670868
523,0,[34.88240557 36.05520255],27.058407562498825,False,0.5890566301753635
524,0,[34.8862689 36.0682317],26.415281865284015,False,0.013589852865624016
525,0,[35.08983498 36.59097138],26.332183685372247,False,0.5609776492422753
526,0,[35.14706449 36.61674411],25.555877781108965,False,0.06276504262182525
527,0,[35.37086356 36.59301132],25.027091006931123,False,0.2250539210286898
528,0,[35.63187122 36.6951855 ],25.505864320761198,False,0.2802937040572827
529,0,[36.15450727 36.84816499],25.417494292726957,False,0.5445651134390764
530,0,[36.27755317 36.90604968],25.572455661050803,False,0.13598136232011254
531,0,[36.52338583 37.16545775],25.945002102331813,False,0.35738808565049995
532,0,[36.53543292 37.21852726],26.48031479233676,False,0.05441971253112077
533,0,[36.55432279 37.27453845],26.37826458530268,False,0.059110755458835124
534,0,[36.69247399 37.42059936],25.945962500440235,False,0.20104612332941596
535,0,[36.79162615 37.42860306],25.213287948187258,False,0.09947466762595665
536,0,[37.34273261 37.52452863],25.305074647912857,False,0.5593925650446643
537,0,[37.71886441 37.7092523 ],25.589254968972103,False,0.4190441167522961
538,0,[37.73908038 37.75575259],26.29343831537591,False,0.05070465120939357
539,0,[37.72564459 37.78620976],27.11899650697879,False,0.03328903667310426
540,0,[37.51154376 38.00763948],27.47210982811113,False,0.3080101991719546
541,0,[37.41197802 38.18924944],27.205028091634066,False,0.2071123282415636
542,0,[37.35250267 38.21064997],27.92893603551596,False,0.06320838290376152
543,0,[37.2984412  38.19043095],28.632228015108492,False,0.05771872584080418
544,0,[37.23593218 38.08037074],29.3286081068451,False,0.12657261564494493
545,0,[37.2432412  38.05779967],30.158296855327773,False,0.02372498651314974
546,0,[37.44986572 37.79580788],30.512923037238636,False,0.33366658327462523
547,0,[37.49002999 37.73110932],30.400697032619206,False,0.07615164607518764
548,0,[37.52248072 37.42876018],29.952049556569353,False,0.30408559924243206
549,0,[37.43822526 37.04348587],29.629830225552077,False,0.39437961211580264
550,0,[37.29868234 36.91395779],29.022529121360517,False,0.19039366961965587
551,0,[37.18646805 36.63103529],29.467536235392366,False,0.3043635810974204
552,0,[36.93587461 36.24672932],29.267302914494472,False,0.458789873104027
553,0,[36.71576931 36.12648895],28.774320918256933,False,0.2508068770590543
554,0,[36.24589931 35.8157017 ],28.858704014116945,False,0.563352938425806
555,0,[36.19569564 35.82449368],28.10096585908865,False,0.05096770274916351
556,0,[36.05078172 35.88958956],27.852142267102014,False,0.15886321270401332
557,0,[35.5499247  36.09310944],27.88837116463582,False,0.540627492841652
558,0,[35.49822658 36.10220808],28.10012236372161,False,0.052492677289141275
559,0,[35.47143228 36.08690465],28.793266248927083,False,0.03085659733505818
560,0,[35.45942458 36.03924109],29.598339460306097,False,0.049152815936746044
561,0,[35.50466071 35.95520136],30.33892364591703,False,0.09544099445275087
562,0,[35.69593166 35.84003656],30.873962201684073,False,0.22326555253910826
563,0,[35.9765004  35.80139976],31.27907839806344,False,0.28321655807352764
564,0,[36.24206592 35.63236772],30.84910136086138,False,0.31479656684360874
565,0,[36.54734629 35.46116668],30.904829905871583,False,0.35000842663071774
566,0,[36.69576683 35.46783738],31.460840856021132,False,0.14857037344300197
567,0,[36.94899994 35.60620659],31.916009659166246,False,0.28857069857723483
568,0,[36.97551898 35.61173073],31.62129792252413,False,0.027088285424289996
569,0,[37.20386404 35.72062945],31.8609273951477,False,0.2529830047309819
570,0,[37.47353565 35.98688474],32.19495018844072,False,0.37896524867679027
571,0,[37.54666889 36.00420045],31.64841461007847,False,0.07515519623710079
572,0,[37.75389975 36.14523813],32.01350134419295,False,0.25067161257588205
573,0,[38.17300236 36.47810803],32.08714808845508,False,0.5352096486533098
574,0,[38.20612585 36.52171961],32.33716219094126,False,0.05476436432274219
575,0,[38.21738995 36.63454144],32.88721294329275,False,0.11338273932220735
576,0,[38.21569734 36.72922192],33.004598024443055,False,0.09469560959214679
577,0,[38.25656914 36.77265435],32.23168901435227,False,0.0596395889076353
578,0,[38.57261057 36.96254516],31.956964577229396,False,0.3687013686145202
579,0,[38.60503695 37.06184457],32.67108823634225,False,0.10445976706632241
580,0,[38.5920194  37.43305518],33.02177631007182,False,0.37143878544459324
581,0,[38.64938455 37.51303141],32.36449514898127,False,0.09842233809821165
582,0,[38.99067957 37.81599999],32.141905969668315,False,0.45636855106523383
583,0,[39.01619169 37.87580347],32.5834984732389,False,0.06501787902384933
584,0,[38.99156329 37.9684567 ],33.24652774830595,False,0.0958706401723379
585,0,[38.90634693 38.50565669],33.144042633560204,False,0.5439169567217147
586,0,[38.75206482 38.90355393],33.35661892715876,False,0.42676126228745026
587,0,[38.75025252 38.9059486 ],33.634564848533046,False,0.003003143916287697
588,0,[38.37423094 39.32388086],33.71938266955509,False,0.5621917853461212
589,0,[38.32890078 39.33921275],34.231370664988525,False,0.047852804725931314
590,0,[38.00560221 39.31428262],34.63447868254142,False,0.324258344880241
591,0,[37.98554416 39.2907587 ],35.42227553109037,False,0.03091440329295821
592,0,[37.96099809 39.09330349],36.004637910782,False,0.19897505198783202
593,0,[38.05865161 38.82108642],36.472749921788136,False,0.28920294054909224
594,0,[38.01914238 38.71464368],35.772899588445014,False,0.11353870586907143
595,0,[37.78269336 38.26601217],35.643266675447926,False,0.5071275639280189
596,0,[37.67553263 38.22303077],34.938967353085616,False,0.11545918218585396
597,0,[37.28007253 37.97324668],35.12087126972911,False,0.4677400832070937
598,0,[37.09968637 37.94806798],34.69620535205731,False,0.18213493008957052
599,0,[36.9790505  37.83027012],35.3310151885739,False,0.16861005214199334
600,0,[36.85685032 37.53184508],35.73966040466478,False,0.32247539823286364
601,0,[36.85855964 37.4479765 ],36.148693654250245,False,0.08388600483813628
602,0,[36.80193277 37.31519895],35.72519254493624,False,0.14434847240138937
603,0,[36.79459294 37.31025716],35.150088914557784,False,0.008848406660328427
604,0,[36.34734924 37.0982744 ],35.00013167049312,False,0.49493799150217815
605,0,[36.08833554 37.11395785],34.49704235742458,False,0.25948808752654967
606,0,[35.69467118 37.01709813],34.79877342360207,False,0.4054052747889853
607,0,[35.13238191 36.84801901],34.84961600236982,False,0.5871600895364014
608,0,[35.00846647 36.72994434],35.31878565050005,False,0.1711626818551258
609,0,[34.8535946  36.40470857],35.68390208605568,False,0.36022715373772
610,0,[34.82432838 36.29867599],35.859009074607606,False,0.1099973631918724
611,0,[34.82006488 36.29590156],35.13441340452911,False,0.005086731188421866
612,0,[34.73758657 36.21927415],35.30616028552777,False,0.11258078602470342
613,0,[34.71803936 36.08606433],35.982615310870514,False,0.13463635616119615
614,0,[34.7974729  35.93676516],36.617267546025566,False,0.1691151453094581
615,0,[35.07654906 35.59723254],36.81629332892532,False,0.43950642960523356
616,0,[35.07232998 35.56766801],35.98656509022268,False,0.02986405239552047
617,0,[35.04484658 35.14392309],36.063547867837684,False,0.42463525624829473
618,0,[35.02420955 35.12743246],35.23169856061209,False,0.026416430749057734
619,0,[34.85304184 34.82275231],35.616461962652046,False,0.349468707753717
620,0,[34.56722171 34.30767537],35.62171224993221,False,0.5890648514166692
621,0,[34.56320598 34.13351814],36.10526152495109,False,0.17420351982231105
622,0,[34.56287047 34.11776507],36.107020912529826,False,0.015756644473301794
623,0,[34.5254482 34.0475571],35.63860200089766,False,0.07955869301878234
624,0,[34.53421128 34.02013497],36.437621323552975,False,0.02878826681332513
625,0,[34.69000347 33.88155729],36.97212630731835,False,0.20850654593504864
626,0,[34.80571585 33.83593637],37.323562356057714,False,0.12438096338878889
627,0,[34.81080257 33.83743795],37.986156271003466,False,0.005303725698975122
628,0,[35.05075367 33.96102441],38.17472566179299,False,0.26990765065418326
629,0,[35.20506037 33.94254493],37.57992134914901,False,0.15540929811724613
630,0,[35.48454747 34.01872327],37.96521265792649,False,0.28968289246617496
631,0,[36.02703149 34.12940593],37.90037875698831,False,0.5536601557132228
632,0,[36.32334391 34.27324158],38.151026673283575,False,0.32937780879460365
633,0,[36.34147987 34.27893359],38.00322826988855,False,0.019008211967550013
634,0,[36.72428737 34.40924284],38.02721255798045,False,0.4043786346367003
635,0,[36.73755972 34.40894348],37.67656006428569,False,0.013275734923830947
636,0,[36.84952503 34.37732624],37.42389357275023,False,0.11634379470617888
637,0,[37.42234133 34.21277134],37.41937131341701,False,0.5959839172593848
638,0,[37.74844819 34.24763739],37.80562324395675,False,0.3279654324153977
639,0,[37.89205505 34.17710549],37.24257271179771,False,0.15999274446965958
640,0,[38.33477203 34.03054776],37.37942527502277,False,0.46634482977923997
641,0,[38.5009893  34.08306875],38.00516209859752,False,0.17431762215613
642,0,[38.56048262 34.09821223],37.94835966475893,False,0.061390392725776954
643,0,[38.77170948 34.15982971],37.98294804127892,False,0.22003067825809736
644,0,[39.0278605  34.37215638],38.39123516516375,False,0.33271002451975873
645,0,[39.22183558 34.45198335],38.08951995047377,False,0.20975862003434656
646,0,[39.38523841 34.56300069],38.295884199796376,False,0.19754831020172728
647,0,[39.48804817 34.63040497],38.27942873100072,False,0.12293568602402653
648,0,[39.64074309 34.82488899],38.604301297257386,False,0.24726458179919297
649,0,[39.63321288 34.91266186],39.355490647663494,False,0.08809529282450168
650,0,[39.54579082 35.24651586],39.52601499667137,False,0.34511029136124727
651,0,[39.391464   35.64617786],39.63841238314521,False,0.42842325255664876
652,0,[39.39078261 35.64741656],39.772815079220116,False,0.0014137417353408792
653,0,[39.08446935 36.13820284],39.82787988373096,False,0.5785317517324149
654,0,[39.04638197 36.17925842],40.017819764486376,False,0.05600186217129488
655,0,[38.86605406 36.23444968],40.543696876845665,False,0.1885848146434678
656,0,[38.80728606 36.21117847],41.21774429016901,False,0.06320780375643448
657,0,[38.77369561 36.1384997 ],41.978566879117395,False,0.08006573267640767
658,0,[38.78149045 36.09994526],42.61098903493682,False,0.039334522964174494
659,0,[38.95272779 35.6514924 ],42.77625488479872,False,0.48003352895322704
660,0,[39.06865164 35.16002171],42.6431383599377,False,0.5049572031029523
661,0,[39.00864649 35.03564523],41.961993391135685,False,0.13809462977912845
662,0,[38.71717859 34.63811631],41.778839199381416,False,0.4929328379384382
663,0,[38.60077455 34.59845071],41.16912226355786,False,0.1229766673465782
664,0,[38.08043537 34.3728386 ],41.24982554664893,False,0.5671452066127626
665,0,[37.77561858 34.36364455],40.87085790542997,False,0.30495540906606383
666,0,[37.61192518 34.33813552],40.99529530023623,False,0.1656690693602747
667,0,[37.18766943 34.19479318],41.16653048607572,False,0.4478168949858353
668,0,[36.99083326 34.03075849],41.535456399822905,False,0.2562261746477185
669,0,[36.83182785 33.98650611],41.11214295774379,False,0.1650484642239918
670,0,[36.35686719 33.91407845],40.99203063805105,False,0.48045124412503437
671,0,[36.14407357 34.00228412],40.44775005597671,False,0.23035052525119704
672,0,[35.77286902 34.02309581],40.78469782378276,False,0.3717874977689068
673,0,[35.26501109 34.12804098],40.63692989498814,False,0.5185876649399456
674,0,[35.06161681 34.08450362],41.051576277632215,False,0.2080017646634107
675,0,[34.95649764 34.13174599],40.418335343617585,False,0.11524704758134761
676,0,[34.85487563 34.1429588 ],40.73081060981843,False,0.10223873437133237
677,0,[34.82539269 34.17354383],40.0369610920354,False,0.04248161993846217
678,0,[34.43215072 34.43824527],40.24824328975562,False,0.4740317467493195
679,0,[34.29367478 34.57270618],40.07001570615312,False,0.193016380150616
680,0,[33.99822294 34.84516695],40.09576770900517,False,0.4019037935435115
681,0,[33.88025666 35.12902234],39.66377800126105,False,0.3073921380975667
682,0,[33.70359811 35.44128106],39.784758635418,False,0.3587669916548675
683,0,[33.65321051 35.50677612],39.92566880121949,False,0.08263481699034604
684,0,[33.45951023 35.57287971],40.511830391068756,False,0.20466920358708282
685,0,[33.236439   35.56138192],40.89220204061208,False,0.22336734988192525
686,0,[33.20042203 35.55514184],41.01225565076517,False,0.03655353121189654
687,0,[32.88858695 35.37153985],41.37283250658387,False,0.36187125888560684
688,0,[32.8080797 35.2236661],41.91294223024306,False,0.16836882679534945
689,0,[32.79885071 35.19447931],42.10524483801711,False,0.030611159153832737
690,0,[32.80793761 35.14915871],42.60937965485281,False,0.04622259888424546
691,0,[32.81783293 35.14335368],43.45175627029371,False,0.011472388333624352
692,0,[33.12786409 35.11448812],43.88945943245983,False,0.3113720263454197
693,0,[33.20882299 35.15489174],44.44519514521501,False,0.0904809201176174
694,0,[33.23319156 35.16159502],44.25073662959815,False,0.025273720220969288
695,0,[33.26581394 35.19830819],44.826626865733715,False,0.04911290121934061
696,0,[33.28047936 35.22649496],45.073342477789645,False,0.03177370543579839
697,0,[33.51018545 35.43039484],44.70825009277487,False,0.30714825271820756
698,0,[33.91625035 35.83362588],44.7641936878405,False,0.5722621604092334
699,0,[34.35288217 36.24728801],44.740688060472934,False,0.601467950086741
700,0,[34.80051171 36.63148383],44.691584165572394,False,0.5898971458635163
701,0,[34.81704395 36.62911645],43.84006604954423,False,0.016700875735859867
702,0,[35.05884615 36.65632383],44.09434503343898,False,0.24332806149142283
703,0,[35.13254557 36.69494976],44.46503899440148,False,0.0832079762646007
704,0,[35.16590282 36.68721198],43.75436146492858,False,0.03424294643165157
705,0,[35.68317742 36.63668231],43.88492167575943,False,0.5197367239785012
706,0,[35.99999926 36.7381543 ],44.292254911063374,False,0.3326749796705441
707,0,[36.06166546 36.7656997 ],44.402391285325606,False,0.06753864927442241
708,0,[36.34361876 36.9734533 ],44.617320526472206,False,0.35022738748002735
709,0,[36.50773002 37.20031025],44.92682633244989,False,0.27999389051416684
710,0,[36.76742412 37.34539206],44.49176801184669,False,0.29747228445786955
711,0,[36.94790741 37.50676014],44.71183675814845,False,0.24210302622317992
712,0,[36.95314688 37.54774308],45.4259382800125,False,0.041316504624718316
713,0,[36.93188549 37.57646934],46.19025278986771,False,0.03573856056316421
714,0,[36.68100494 37.8584335 ],46.28022245018144,False,0.37741864716109885
715,0,[36.60767574 37.89794046],46.629715849258865,False,0.08329448392651123
716,0,[36.5662843  37.88500757],47.42673201305463,False,0.04336486355578195
717,0,[36.55439216 37.85954651],48.25772653326502,False,0.028101395198941854
718,0,[36.56086008 37.84326631],49.07285166155164,False,0.017517954727462152
719,0,[36.7083768  37.74216272],49.66464266599728,False,0.17883824725091751
720,0,[36.82306738 37.63250921],49.50253294687616,False,0.15867521113244523
721,0,[36.91044934 37.37089918],49.01705103463613,False,0.27581771856121673
722,0,[36.95388145 36.91551481],48.789773144273774,False,0.45745084112284967
723,0,[36.84970588 36.61271655],48.36332820035921,False,0.32021763815366516
724,0,[36.6152285  36.22369093],48.15226174322204,False,0.454225253578809
725,0,[36.55649299 36.08052142],48.30537362670572,False,0.15474937377165124
726,0,[36.51389875 35.66448834],48.59265975613064,False,0.41820782796404044
727,0,[36.58162824 35.49661263],49.078163301853486,False,0.1810235845672261
728,0,[36.61672208 35.12624519],48.789158166777966,False,0.3720263685666495
729,0,[36.58312881 34.61776767],48.62871563362192,False,0.5095860104503958
730,0,[36.48554173 34.51012916],47.958226278902835,False,0.14529035374673946
731,0,[36.41218379 34.23600107],48.43320828605565,False,0.28377385320507537
732,0,[36.35386709 33.89568267],48.52497522197586,False,0.34527879546508355
733,0,[36.26050252 33.51953941],48.45138773226156,False,0.387557343056564
734,0,[36.14624202 33.22857509],48.3204922050337,False,0.31259509833943033
735,0,[35.93663387 32.98535459],47.9833796122765,False,0.321079105248474
736,0,[35.83419333 32.86946237],47.97082107329802,False,0.15467731237548601
737,0,[35.77929481 32.81753647],47.88146800107111,False,0.07556551191235322
738,0,[35.7055345  32.58580735],48.38652241787296,False,0.24318505029402354
739,0,[35.75051988 32.46942364],49.06352363174589,False,0.12477520671557912
740,0,[35.83266383 32.38810895],49.48515744755273,False,0.11558420234007818
741,0,[35.84426498 32.38699635],50.1698709393176,False,0.011654379088126934
742,0,[35.92248784 32.40080485],50.44020999678858,False,0.07943229952725392
743,0,[36.09521493 32.42258384],50.390909610868604,False,0.17409472324515043
744,0,[36.5188621  32.43372071],50.29176448335381,False,0.42379353240943934
745,0,[37.07266352 32.40589538],50.21528042604765,False,0.5545000092476059
746,0,[37.09433093 32.41187106],50.53458384945894,False,0.02247633239043915
747,0,[37.0954908  32.41382899],51.301470896941794,False,0.0022756961430041543
748,0,[37.2168678  32.81725375],51.54402721893678,False,0.421288399803889
749,0,[37.19417681 32.98733219],51.96891039287617,False,0.17158541945462613
750,0,[37.25555128 33.09325148],51.31110991516523,False,0.12241618420557415
751,0,[37.57525961 33.54819965],51.223719129144754,False,0.5560496866902376
752,0,[37.67324642 33.58036018],50.58261744939735,False,0.10312959353224484
753,0,[37.92408277 33.58293065],50.275729733344775,False,0.25084952521227266
754,0,[38.33892199 33.69980006],50.540087422587916,False,0.43098728083691606
755,0,[38.85161651 33.77432283],50.4098266560185,False,0.518082338512969
756,0,[39.26088567 33.73338382],50.16578455253091,False,0.4113116186737851
757,0,[39.53680373 33.75532709],50.344843628692836,False,0.2767892368281993
758,0,[39.64788283 33.83284757],50.87478782582835,False,0.13545476069145504
759,0,[39.65930342 33.84422795],51.04911700862478,False,0.01612274700749143
760,0,[39.72043768 34.03859406],51.53154424809804,False,0.20375372462405683
761,0,[39.84708198 34.13311232],50.906629681924045,False,0.15802683473414797
762,0,[40.25327172 34.30744452],50.670895940321614,False,0.4420201584522144
763,0,[40.27281822 34.34299667],51.33359072244201,False,0.040571181015341115
764,0,[40.25050288 34.5139101 ],51.966109467330604,False,0.172364082566489
765,0,[40.20765918 34.63480667],52.17685307146812,False,0.12826364818347954
766,0,[40.11274042 35.02751111],52.07343560204021,False,0.404012802790656
